step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1595,2021-06-07,0.0009343949816782971,0.0002805416776637502,-0.00027072136196581786,0.0016073948496354966
1600,2021-06-14,0.0007336336424921222,0.00014211952281563498,-0.00031699336826420153,0.0013202045443252788
1605,2021-06-21,0.0005268594763705103,-7.013708001570272e-05,-0.0005370389578372298,0.0010881524955334656
1610,2021-06-28,0.00035961869022703836,-0.00021380630052861573,-0.0006931478449485589,0.0009082259365892594
1615,2021-07-06,0.00022890490244527065,-0.00028652585273979917,-0.0007252707854909731,0.0006769889976766297
1620,2021-07-13,0.00015909652539682672,-0.0003003726301811382,-0.0006919400436388023,0.0005478205400826046
1625,2021-07-20,8.336758355377984e-06,-0.00047044205205165347,-0.0008348367918437048,0.0003868914153709602
1630,2021-07-27,-8.302339379218394e-05,-0.0005656597853594983,-0.0009759070294234687,0.00037643574998099153
1635,2021-08-03,-0.00010887059832154839,-0.0005294649894399823,-0.0008910286376830562,0.00029265711800771996
1640,2021-08-10,-0.0001327918968369811,-0.0005107617170094645,-0.0008214444509131313,0.0002226483867284862
1645,2021-08-17,-0.000166745652887114,-0.000505938512978328,-0.00077145921730555,0.00014359409641787836
1650,2021-08-24,-0.0003448517467299918,-0.0006830629797211501,-0.0009500039024601805,-1.476796304695405e-05
1655,2021-08-31,-0.0004382439278989613,-0.0006912935683769834,-0.0009794683381244226,-0.00014017720146500246
1660,2021-09-08,-0.00038485049610021885,-0.0006069495801891048,-0.0008566700937583072,-0.0001238950133930742
1665,2021-09-15,-0.00039916379159406256,-0.0006005380580757604,-0.0008062348138883062,-0.00018113972282166963
1670,2021-09-22,-0.0005656510604809794,-0.0008764567696335904,-0.0010690133554471962,-0.0003999428606103471
1675,2021-09-29,-0.0010907049460623882,-0.000914985205728111,-0.0014358703878613976,-0.0010637255330123762
1680,2021-10-06,-0.0011652694277897355,-0.000728135940600789,-0.0015936428603743659,-0.0010656664299371183
1685,2021-10-13,-0.0010848741437192817,-0.0007105335050496497,-0.0014616358761688772,-0.000915519187855531
