step,date,w_rv_lag_1,w_rv_lag_5,w_rv_lag_21,w_abs_ret_lag1
1820,2022-04-27,0.001969724938547267,0.0021957416290548457,0.002075689858628134,0.0023873629870702533
1825,2022-05-04,0.0015159314260941757,0.006120903872917996,0.0031597410008291937,0.001879558232335272
1830,2022-05-11,0.002370388581783781,0.007772133998936984,0.005090507616822392,0.0024562104754733203
1835,2022-05-18,0.002012028553002016,0.007215404232481198,0.007467907715321338,0.0023104802739462166
1840,2022-05-25,0.0015871940508636706,0.006586214861831974,0.006733617087538046,0.0019081955554689797
1845,2022-06-02,0.0013144132415468938,0.006044292413352835,0.007046685515747762,0.00172910883710294
1850,2022-06-09,0.0011440530490800457,0.005461793889311558,0.006797699536659546,0.0016500569689118871
1855,2022-06-16,0.001643128404154772,0.006409759291888471,0.007506139783913171,0.002509359228149086
1860,2022-06-24,0.0018782874578010212,0.00666798478073811,0.007490379422273012,0.002478520004817269
1865,2022-07-01,0.0020867272598231743,0.006044200488262402,0.006876277942701251,0.0025891359633988665
1870,2022-07-11,0.0019140290251162147,0.005357023090987344,0.006284451454840517,0.0023504700397741413
1875,2022-07-18,0.0016725950086527279,0.004692328757924219,0.005795770481487076,0.0020549153184107384
1880,2022-07-25,0.0017745314749936243,0.004122966569632592,0.00529432467663234,0.002326229765939179
1885,2022-08-01,0.001611115548251007,0.0037838766461746874,0.004752625324966247,0.002100354588974992
1890,2022-08-08,0.0014003915559357787,0.003425962948004755,0.004195342229741494,0.0018206345192754523
1895,2022-08-15,0.0012980097948135044,0.002835832813258401,0.0037416934307087178,0.0016719868011599009
1900,2022-08-22,0.0009882658338940663,0.002339469695717162,0.003241069435495735,0.0013326744138391674
