date,F_stat,p_value,significant
2018-06-15,1.1137,0.2923,False
2018-06-18,1.1385,0.287,False
2018-06-19,1.127,0.2894,False
2018-06-20,1.1055,0.2941,False
2018-06-21,1.102,0.2948,False
2018-06-22,1.0843,0.2988,False
2018-06-25,1.0935,0.2967,False
2018-06-26,1.135,0.2878,False
2018-06-27,1.3026,0.2548,False
2018-06-28,1.3605,0.2446,False
2018-06-29,1.3865,0.2401,False
2018-07-02,1.3067,0.2541,False
2018-07-03,1.3105,0.2534,False
2018-07-05,1.2908,0.257,False
2018-07-06,1.2934,0.2565,False
2018-07-09,1.3032,0.2547,False
2018-07-10,1.2684,0.2612,False
2018-07-11,1.2427,0.266,False
2018-07-12,1.2419,0.2662,False
2018-07-13,1.235,0.2675,False
2018-07-16,1.3185,0.252,False
2018-07-17,1.3053,0.2544,False
2018-07-18,1.3111,0.2533,False
2018-07-19,1.3034,0.2547,False
2018-07-20,1.3095,0.2536,False
2018-07-23,1.3112,0.2533,False
2018-07-24,1.3119,0.2531,False
2018-07-25,1.3115,0.2532,False
2018-07-26,1.3326,0.2495,False
2018-07-27,1.3756,0.242,False
2018-07-30,1.3559,0.2454,False
2018-07-31,1.3904,0.2395,False
2018-08-01,1.4202,0.2345,False
2018-08-02,1.4322,0.2325,False
2018-08-03,1.4396,0.2314,False
2018-08-06,1.4767,0.2254,False
2018-08-07,1.4744,0.2258,False
2018-08-08,1.4687,0.2267,False
2018-08-09,1.4703,0.2265,False
2018-08-10,1.4137,0.2356,False
2018-08-13,1.2657,0.2617,False
2018-08-14,1.2624,0.2623,False
2018-08-15,1.2515,0.2644,False
2018-08-16,1.2631,0.2621,False
2018-08-17,1.2085,0.2727,False
2018-08-20,1.0791,0.2999,False
2018-08-21,1.0751,0.3008,False
2018-08-22,1.0469,0.3072,False
2018-08-23,1.0085,0.3162,False
2018-08-24,1.0139,0.3149,False
2018-08-27,1.0216,0.3131,False
2018-08-28,1.0342,0.3102,False
2018-08-29,1.0396,0.3089,False
2018-08-30,1.0393,0.309,False
2018-08-31,1.0483,0.3069,False
2018-09-04,1.0161,0.3144,False
2018-09-05,1.004,0.3173,False
2018-09-06,1.0038,0.3174,False
2018-09-07,1.0448,0.3077,False
2018-09-10,1.0645,0.3032,False
2018-09-11,1.0771,0.3004,False
2018-09-12,1.0893,0.2976,False
2018-09-13,1.1084,0.2934,False
2018-09-14,1.1185,0.2913,False
2018-09-17,1.1329,0.2882,False
2018-09-18,1.1379,0.2871,False
2018-09-19,1.1682,0.2808,False
2018-09-20,1.1789,0.2786,False
2018-09-21,1.1931,0.2758,False
2018-09-24,1.1993,0.2745,False
2018-09-25,1.2089,0.2726,False
2018-09-26,1.1711,0.2802,False
2018-09-27,1.168,0.2809,False
2018-09-28,1.1447,0.2857,False
2018-10-01,1.1626,0.282,False
2018-10-02,1.1533,0.2839,False
2018-10-03,1.1568,0.2832,False
2018-10-04,1.1588,0.2828,False
2018-10-05,1.1665,0.2812,False
2018-10-08,1.1946,0.2755,False
2018-10-09,1.236,0.2673,False
2018-10-10,1.248,0.265,False
2018-10-11,1.3279,0.2503,False
2018-10-12,0.629,0.4285,False
2018-10-15,0.5579,0.4558,False
2018-10-16,0.6932,0.4059,False
2018-10-17,0.5552,0.4569,False
2018-10-18,0.7328,0.3928,False
2018-10-19,0.7697,0.3812,False
2018-10-22,0.903,0.3429,False
2018-10-23,0.9123,0.3404,False
2018-10-24,0.9103,0.341,False
2018-10-25,1.1017,0.2949,False
2018-10-26,1.0154,0.3146,False
2018-10-29,0.4857,0.4865,False
2018-10-30,0.4712,0.4931,False
2018-10-31,0.3112,0.5774,False
2018-11-01,0.3137,0.5759,False
2018-11-02,0.2926,0.5891,False
2018-11-05,0.294,0.5882,False
2018-11-06,0.302,0.5831,False
2018-11-07,0.3015,0.5834,False
2018-11-08,0.3381,0.5614,False
2018-11-09,0.4984,0.4809,False
2018-11-12,0.5051,0.4779,False
2018-11-13,0.4116,0.5218,False
2018-11-14,0.6102,0.4355,False
2018-11-15,0.6125,0.4346,False
2018-11-16,0.6174,0.4328,False
2018-11-19,0.6434,0.4232,False
2018-11-20,0.6804,0.4103,False
2018-11-21,0.2636,0.6081,False
2018-11-23,0.1983,0.6565,False
2018-11-26,0.203,0.6527,False
2018-11-27,0.2257,0.6351,False
2018-11-28,0.2526,0.6157,False
2018-11-29,0.3349,0.5633,False
2018-11-30,0.4664,0.4953,False
2018-12-03,0.4825,0.488,False
2018-12-04,0.5003,0.48,False
2018-12-06,0.405,0.5251,False
2018-12-07,0.384,0.536,False
2018-12-10,0.3758,0.5404,False
2018-12-11,0.5329,0.4661,False
2018-12-12,0.5598,0.4551,False
